term,freq,tfidf,pmi,score,entity_type,keep,alias
试验数据,115,0.0,6.910351,69.691035,Concept,Y,
爆炸,114,0.009654,12.439589,69.646855,Concept,Y,
转轴,115,0.012347,5.810527,69.584757,Structure,Y,
反馈,114,0.015411,11.003729,69.504996,ControlMethod,Y,反馈控制
翼根,115,0.021096,4.38296,69.444625,Structure,Y,
进气道,114,0.028163,9.053889,69.313838,Structure,Y,
平行,115,0.010695,2.854588,69.288667,Parameter,Y,平行度
三角形,114,0.014742,7.892439,69.193666,Structure,Y,三角形（外形/几何结构）
释放,113,0.010438,11.739186,68.97705,Mission,Y,能量释放/释放过程
极限,113,0.009313,9.042895,68.707083,Performance,Y,极限条件
依据,113,0.01161,8.361745,68.639657,Concept,Y,依据（约束/准则）
步骤,112,0.011186,11.055527,68.308909,Concept,Y,计算步骤
机头,113,0.013487,4.441095,68.248156,Structure,Y,
对比,113,0.026713,3.661295,68.174143,Concept,Y,对比分析
速率,112,0.016251,4.951096,67.699985,Parameter,Y,
最大升力系数,111,0.0,8.096576,67.409658,Performance,Y,
面元,111,0.021919,5.70483,67.177059,Parameter,Y,
腹板,110,0.020165,9.822354,66.988285,Structure,Y,
倾角,110,0.007773,7.996814,66.802013,Parameter,Y,
次数,109,0.017309,4.810382,65.886231,Parameter,Y,
返回舱,108,0.01201,9.624687,65.766072,Aircraft,Y,
运载火箭,108,0.009385,9.537369,65.756552,Aircraft,Y,
临近空间,108,0.0,9.317566,65.731757,Mission,Y,
喷流,108,0.014147,7.148103,65.519054,Concept,Y,
重心,108,0.013625,5.55217,65.359304,Parameter,Y,
损失,107,0.012005,9.207757,65.124377,Performance,Y,
操纵机构,107,0.0,7.762786,64.976279,Structure,Y,
诱导阻力,107,0.0,7.518938,64.951894,Performance,Y,
试验验证,106,0.0,7.023682,64.302368,Concept,Y,
输入,105,0.012192,7.818079,63.785466,Parameter,Y,
纬度,105,0.008251,7.4098,63.743455,Parameter,Y,
天线,105,0.011074,4.650655,63.468388,Structure,Y,
雷诺数,104,0.014668,7.939707,63.198371,Parameter,Y,
开口,104,0.011552,7.600945,63.16356,Structure,Y,
极点,104,0.018837,6.744036,63.080055,Parameter,Y,
工况,104,0.04595,5.610011,62.974786,Mission,Y,
飞行高度,104,0.014771,5.134486,62.91788,Parameter,Y,
扑翼,103,0.020571,7.516031,62.557774,Mechanism,Y,
负载,103,0.018142,7.477156,62.553158,Performance,Y,
飞船,103,0.011024,6.851368,62.488444,Aircraft,Y,
俯仰角,102,0.009854,7.051708,61.908127,Parameter,Y,
飞行状态,102,0.0,4.345507,61.634551,Mission,Y,
增量,102,0.010687,4.304642,61.63367,Parameter,Y,
关键技术,101,0.03251,8.688457,61.478599,Concept,Y,
零部件,101,0.011749,8.747786,61.478303,Structure,Y,
轰炸机,101,0.01739,7.483985,61.353616,Aircraft,Y,
计算机,101,0.009379,3.888354,60.991649,Concept,Y,
成形,101,0.009438,3.511829,60.954014,Concept,Y,
交点,100,0.007569,6.904488,60.692719,Concept,Y,
升降舵,99,0.009682,9.851818,60.388086,Structure,Y,
因数,100,0.005201,3.08682,60.310242,Concept,Y,
容限,99,0.018697,8.019788,60.207588,Parameter,Y,
剪切,98,0.010007,10.146235,59.817626,Concept,Y,
轨道要素,98,0.0,9.465912,59.746591,Parameter,Y,
惯性坐标系,98,0.0,8.285709,59.628571,Parameter,Y,
分离机构,98,0.0,7.866467,59.586647,Mechanism,Y,
飞机气动,98,0.0,4.962014,59.296201,Performance,Y,
机理,98,0.018714,2.59952,59.065566,Concept,Y,
速度矢量,97,0.0,7.921977,58.992198,Parameter,Y,
失稳,97,0.011359,7.537875,58.957195,Performance,Y,
脉冲,95,0.007332,11.648945,58.167094,Concept,Y,
时变,96,0.032421,2.101761,57.819903,Concept,Y,
气动数据库,95,0.0,8.123018,57.812302,Document,Y,
变换矩阵,95,0.0,8.038306,57.803831,Parameter,Y,
容积,95,0.014523,7.745714,57.778928,Parameter,Y,
轴线,95,0.007492,5.360038,57.538251,Concept,Y,
损伤容限,94,0.0,11.119945,57.511995,Performance,Y,
爬升,94,0.01381,9.734406,57.377584,Mission,Y,
四元,94,0.006902,9.101967,57.312267,Parameter,Y,
相变,95,0.01599,2.677305,57.272527,Concept,Y,
模块,94,0.013603,7.899725,57.194053,Concept,Y,
升力斜率,95,0.0,0.0,57.0,Performance,Y,
体积,94,0.011919,4.74786,56.878362,Parameter,Y,
起落架,93,0.012831,10.260835,56.829933,Structure,Y,
性能指标,93,0.013915,8.091519,56.613326,Performance,Y,
文件,93,0.010138,6.574647,56.460506,Document,Y,
高空,93,0.031743,4.172571,56.22678,Mission,Y,
流程,93,0.010802,4.009802,56.204221,Concept,Y,
包线,92,0.020859,5.914447,55.797703,Concept,Y,
定位,92,0.008395,4.213235,55.623842,Concept,Y,
恢复,91,0.010634,9.855049,55.588695,Concept,Y,
焦点,91,0.014773,9.192761,55.523708,Concept,Y,
相对厚度,91,0.0,7.889833,55.388983,Parameter,Y,
姿态控制,91,0.035921,7.429295,55.353706,ControlMethod,Y,
推进剂,90,0.006185,10.728474,55.074703,Parameter,Y,
热量,91,0.006746,3.687139,54.970738,Parameter,Y,
动量,91,0.008121,2.735878,54.876024,Parameter,Y,
来流,90,0.015294,5.643822,54.56897,Parameter,Y,
连接分离,90,0.0,5.157489,54.515749,Mechanism,Y,
航天飞行器结构设计,89,0.0,7.551148,54.155115,Structure,Y,
初步设计,89,0.008781,7.263804,54.129015,Concept,Y,
口盖,88,0.008073,9.911807,53.793603,Structure,Y,
壳体,88,0.009695,6.571163,53.460025,Structure,Y,
碳纤维,87,0.012577,11.087397,53.312513,Concept,Y,
螺钉,87,0.008775,10.472247,53.249857,Structure,Y,
隐身,87,0.013114,10.21308,53.225242,Concept,Y,隐身技术
矩形,88,0.008494,4.060124,53.208561,Concept,Y,
航空航天,87,0.012563,7.849748,52.988744,Concept,Y,
喷气式,87,0.012244,7.536516,52.957325,Concept,Y,喷气式推进
中心承力,87,0.0,7.513997,52.9514,Concept,Y,
气动外形,87,0.0,6.179096,52.81791,Structure,Y,
动力特性,87,0.0,5.945295,52.794529,Performance,Y,
边界条件,86,0.016552,8.342299,52.439196,Parameter,Y,
新型航天飞行器结构设计,86,0.0,7.802934,52.380293,Structure,Y,
作战,86,0.013171,6.29442,52.233393,Mission,Y,作战任务
运动学,86,0.008715,4.771821,52.079796,Concept,Y,
作用力,86,0.006896,3.597683,51.961837,Parameter,Y,
垂尾,85,0.015265,9.015164,51.906096,Structure,Y,
内力,86,0.008591,2.799101,51.882487,Parameter,Y,
仪器,85,0.006999,7.554349,51.757535,Concept,Y,测量仪器
烧蚀,84,0.007729,12.149205,51.617239,Concept,Y,
航空器,85,0.014041,5.723046,51.576517,Aircraft,Y,
加筋,84,0.009448,8.935937,51.296428,Structure,Y,加筋结构
初始条件,84,0.005878,8.508269,51.25259,Parameter,Y,
可行性,84,0.023242,6.921323,51.099105,Concept,Y,
间距,84,0.019434,6.643168,51.070147,Parameter,Y,
尺度,84,0.043663,4.751017,50.8882,Parameter,Y,
虚拟装配,83,0.0,10.833078,50.883308,Structure,Y,
分配,84,0.016524,4.463191,50.851276,Concept,Y,
噪声,83,0.010685,10.100611,50.813266,Performance,Y,
维护,83,0.021711,9.249226,50.731436,Concept,Y,
安全系数,83,0.009466,8.02524,50.605364,Performance,Y,
腐蚀,82,0.016267,13.307903,50.53567,Concept,Y,
波阻,83,0.016968,7.225284,50.527619,Performance,Y,
外侧,83,0.010369,6.445686,50.447679,Concept,Y,
伸缩,82,0.034889,10.653572,50.275824,Mechanism,Y,伸缩结构
界面,83,0.01037,4.637094,50.266821,Concept,Y,
绕流,82,0.014827,7.306559,49.935104,Concept,Y,
基体,82,0.010364,3.514791,49.554588,Structure,Y,
平衡状态,81,0.0,8.149426,49.414943,Concept,Y,
机翼机翼,82,0.0,0.0,49.2,Structure,Y,机翼
气动载荷,81,0.0,4.63618,49.063618,Parameter,Y,
近地点,80,0.006753,8.873216,48.889347,Mission,Y,
方向舵,80,0.0099,8.096022,48.812572,Structure,Y,
弹头,80,0.020049,6.010796,48.607094,Concept,Y,
涂层,79,0.008207,9.292872,48.331749,Structure,Y,
试飞,80,0.016568,2.480268,48.252997,Mission,Y,
正交,79,0.005412,8.040351,48.205659,Concept,Y,
助推器,79,0.010356,7.930412,48.196148,Concept,Y,
传动机构,79,0.0,7.874924,48.187492,Mechanism,Y,
连接形式,79,0.0,6.955917,48.095592,Concept,Y,
轴承,79,0.012434,6.75917,48.079647,Mechanism,Y,
机翼前缘,79,0.0,6.410562,48.041056,Structure,Y,
方程式,79,0.004094,4.05304,47.806532,Concept,Y,方程
变展,79,0.041272,3.066324,47.719014,Mechanism,Y,
压力分布,78,0.0,8.374879,47.637488,Performance,Y,
应力集中,78,0.0,8.021556,47.602156,Performance,Y,
空气动力特性,78,0.0,7.939103,47.59391,Performance,Y,
反射,78,0.00833,7.57079,47.559578,Concept,Y,
数学模型,78,0.006606,7.082496,47.510231,Concept,Y,
自动化,78,0.015043,6.790371,47.48355,Concept,Y,
颤振,77,0.008352,11.401251,47.342631,Performance,Y,
分类,78,0.016582,4.355413,47.240516,Concept,Y,
小型,78,0.009932,3.873482,47.190328,Aircraft,Y,小型飞行器
序列,77,0.009441,9.361818,47.139014,Concept,Y,
斜置,77,0.032043,7.731698,46.982783,Concept,Y,
曲率,77,0.009577,6.720265,46.8749,Parameter,Y,
自转,77,0.014059,5.703857,46.774603,Mission,Y,
铺层,76,0.01012,8.742882,46.477324,Structure,Y,
粘接,76,0.015206,8.11355,46.415917,Concept,Y,
几何参数,76,0.0,8.109632,46.410963,Parameter,Y,
智能材料,76,0.0,7.794251,46.379425,Concept,Y,
航天器姿态,76,0.0,7.726358,46.372636,Performance,Y,
支承,76,0.0084,7.447959,46.347316,Structure,Y,
连接处,76,0.009287,6.130158,46.215802,Structure,Y,
机翼面积,76,0.0,6.132596,46.21326,Parameter,Y,
马赫,75,0.030532,11.870716,46.196231,Parameter,Y,马赫数
超声速飞行器,76,0.0,5.648121,46.164812,Aircraft,Y,
航天器轨道,76,0.0,5.16586,46.116586,Mission,Y,
平板,76,0.009445,4.930444,46.095878,Structure,Y,
变体飞行器气动,76,0.0,4.052837,46.005284,Performance,Y,
结构件,76,0.010063,2.578374,45.860856,Structure,Y,
三角翼,75,0.012676,6.220903,45.625893,Structure,Y,
载人,75,0.011666,5.544323,45.557932,Aircraft,Y,载人航天器
物面,75,0.013341,5.277711,45.531774,Concept,Y,
剪力,75,0.008761,5.042802,45.506908,Parameter,Y,
电离层,74,0.004033,9.774945,45.378704,Concept,Y,
决策,74,0.04224,9.553524,45.368024,ControlMethod,Y,
副翼偏转,74,0.0,9.361953,45.336195,ControlMethod,Y,
飞行器运动,75,0.0,3.224254,45.322425,Mission,Y,
防热层,74,0.008038,7.611447,45.163556,Structure,Y,
收敛,73,0.012903,12.253357,45.029206,Performance,Y,
展弦比机翼,74,0.0,6.140608,45.014061,Structure,Y,
配平,74,0.030268,5.446648,44.953745,ControlMethod,Y,
环氧树脂,73,0.012729,10.477129,44.851532,Structure,Y,
断裂,73,0.013027,10.05527,44.809435,Concept,Y,
升力阻力,74,0.0,3.842832,44.784283,Performance,Y,升力/阻力
横截面,73,0.008229,8.195596,44.622028,Structure,Y,
附着,73,0.01119,7.942295,44.597586,Concept,Y,
姿态运动,73,0.0,7.314195,44.531419,Concept,Y,
分析方法,73,0.007145,5.466382,44.348782,Concept,Y,
稳态,73,0.011462,5.336498,44.337088,Performance,Y,
反力,73,0.006901,3.757037,44.177774,Parameter,Y,
侧滑,72,0.018762,8.580965,44.063725,Concept,Y,
隔热,72,0.014552,8.581324,44.062498,Concept,Y,
宽度,72,0.007963,6.307694,43.833158,Parameter,Y,
减速,72,0.034447,5.550158,43.76535,Mission,Y,
杆件,72,0.008731,5.490701,43.75169,Structure,Y,
展向,72,0.013963,4.569804,43.661169,Parameter,Y,
拉伸,71,0.008713,10.485801,43.651194,Concept,Y,
最优控制,71,0.030912,7.400407,43.349314,ControlMethod,Y,
半轴,71,0.005699,7.24691,43.326401,Parameter,Y,
速度坐标系,71,0.0,5.915237,43.191524,Parameter,Y,
粒子,70,0.007479,10.588619,43.061106,Concept,Y,
上升,71,0.009358,3.973876,43.000195,Mission,Y,上升阶段
喷管,70,0.006337,8.851102,42.887011,Structure,Y,
二阶,70,0.006989,7.484608,42.750558,Parameter,Y,
喷气,70,0.007464,6.876428,42.689882,Concept,Y,
惯量,70,0.014259,6.52051,42.656329,Parameter,Y,
相对运动,70,0.007226,6.130126,42.61518,Concept,Y,
操纵性,70,0.008826,5.252443,42.527892,Performance,Y,
工艺性,70,0.00781,5.190143,42.521357,Performance,Y,
强化学习,69,0.0,10.00386,42.400386,ControlMethod,Y,
裂纹扩展,69,0.0,9.651019,42.365102,Concept,Y,
支座,69,0.007732,9.283422,42.330662,Structure,Y,
余弦,69,0.004381,9.183717,42.319686,Parameter,Y,
训练,68,0.057087,14.332366,42.250363,ControlMethod,Y,
平面形状,69,0.0,8.244989,42.224499,Structure,Y,
疲劳强度,69,0.012465,7.905953,42.194335,Performance,Y,
环境条件,69,0.0,7.265964,42.126596,Mission,Y,
评价,68,0.020905,10.527099,41.858981,Performance,Y,性能评价
坐标变换,68,0.0,8.429918,41.642992,Mechanism,Y,
承载能力,68,0.006898,7.525357,41.554605,Performance,Y,
真空,68,0.007426,6.368152,41.439043,Concept,Y,真空环境
增升,68,0.010567,4.985113,41.301681,Performance,Y,增升装置/增升能力
飞行器发展,68,0.0,4.384152,41.238415,Mission,Y,
飞行器气动特性,68,0.0,3.69991,41.169991,Performance,Y,
相对位置,67,0.0,7.230992,40.923099,Parameter,Y,
燃油,66,0.0117,11.04688,40.708198,Parameter,Y,
场景,66,0.02058,10.437108,40.649885,Mission,Y,飞行场景
构架,67,0.009112,4.250688,40.627803,Structure,Y,机体构架/结构构架
骨架,66,0.006412,10.197732,40.621697,Structure,Y,机体骨架/结构骨架
弹体坐标系,66,0.0,8.24702,40.424702,Parameter,Y,
发射坐标系,66,0.0,7.950381,40.395038,Parameter,Y,
数字样机,66,0.0,7.540019,40.354002,Concept,Y,
燃气,66,0.004444,5.966369,40.19797,Parameter,Y,
通道,66,0.009809,4.245452,40.027488,Structure,Y,气动通道/流动通道
环量,66,0.011837,4.040168,40.007568,Parameter,Y,
马氏体,65,0.015076,8.341257,39.838649,Concept,Y,
控制策略,65,0.039729,8.129257,39.824844,ControlMethod,Y,
动力学建模,65,0.0,7.264442,39.726444,Concept,Y,
型号,65,0.00908,5.747991,39.577523,Aircraft,Y,飞行器型号
空间飞行器,65,0.0,4.960116,39.496012,Aircraft,Y,
变化规律,64,0.006292,8.192057,39.221093,Concept,Y,
均值,64,0.011778,6.896461,39.09318,Parameter,Y,
爆炸螺栓,63,0.0,12.801518,39.080152,Mechanism,Y,
机动性,64,0.009991,5.38585,38.941582,Performance,Y,
水平面,64,0.00322,5.23228,38.924194,Concept,Y,
轨道轨道,64,0.0,1.275129,38.527513,Mission,Y,轨道
手册,62,0.009146,12.79017,38.481761,Document,Y,飞行手册/技术手册
防热材料,63,0.0,6.585321,38.458532,Structure,Y,
变体机构,63,0.0,5.666565,38.366657,Mechanism,Y,
激励,62,0.005574,11.485569,38.350229,Concept,Y,
壁面,63,0.025965,5.370608,38.34485,Structure,Y,
飞行任务,63,0.0,4.662127,38.266213,Mission,Y,
射程,63,0.003482,4.334315,38.234476,Performance,Y,
形态,63,0.016275,3.390443,38.143927,Concept,Y,外形/形态
分层,63,0.008296,3.224752,38.124964,Structure,Y,分层结构
引力场,62,0.004761,8.922834,38.093712,Concept,Y,
牛顿,61,0.008472,14.86111,38.088652,Concept,Y,
双翼构型,62,0.0,8.831296,38.08313,Aircraft,Y,
鲁棒,61,0.013692,13.479993,37.952107,Performance,Y,鲁棒性
历程,62,0.014592,7.194374,37.923815,Mission,Y,飞行历程
载荷载荷,63,0.0,0.949056,37.894906,Performance,Y,载荷
超声速飞行,62,0.0,5.737144,37.773714,Mission,Y,
微型,62,0.011087,5.685546,37.771881,Aircraft,Y,微型飞行器
被动,62,0.007228,4.219038,37.624072,ControlMethod,Y,被动控制
方位,62,0.004121,3.958947,37.597131,Parameter,Y,方位角
静止,61,0.004802,9.486002,37.550041,Concept,Y,静止状态
下标,62,0.007236,3.276361,37.529807,Parameter,Y,
遗传算法,61,0.008438,9.226031,37.525135,ControlMethod,Y,
转动惯量,61,0.014724,8.509253,37.455343,Parameter,Y,
吸热,61,0.004974,7.834555,37.384948,Concept,Y,
动能,62,0.006129,1.432625,37.345101,Parameter,Y,
动量矩,61,0.005941,6.662118,37.267994,Parameter,Y,
涡流,61,0.00703,6.367452,37.238854,Concept,Y,
锥形,61,0.006896,6.297628,37.231832,Concept,Y,锥形构型
趋势,60,0.008402,12.038538,37.206375,Concept,Y,
最大值,61,0.01029,5.953808,37.198468,Performance,Y,
螺旋桨,60,0.01128,11.863438,37.189728,Structure,Y,
产生升力,61,0.0,5.407253,37.140725,Concept,Y,升力产生
压心,61,0.028782,5.294717,37.138106,Concept,Y,
球面,61,0.004341,4.00672,37.001974,Structure,Y,
经度,61,0.005296,3.813356,36.982924,Parameter,Y,
飞行力学,61,0.0,3.298521,36.929852,Mission,Y,
驻点,60,0.007201,9.255989,36.927759,Concept,Y,
外力,61,0.005252,2.460886,36.847664,Parameter,Y,
中等,61,0.013132,2.255027,36.829442,Performance,Y,中等强度/中等水平
方位角,60,0.004183,8.111117,36.812367,Parameter,Y,
数值模拟,60,0.0,8.064544,36.806454,Concept,Y,
摩擦,59,0.006761,13.661281,36.768156,Concept,Y,
自由飞行,60,0.0,5.234463,36.523446,Mission,Y,
杆系,60,0.007261,5.201763,36.522355,Structure,Y,杆系结构
轨道运动,60,0.0,4.760306,36.476031,Mission,Y,
试件,60,0.011042,3.724033,36.375716,Concept,Y,
控制力,60,0.003172,2.908507,36.291802,Parameter,Y,
剩余强度,59,0.0,7.905953,36.190595,Performance,Y,
相互作用,59,0.00617,7.78783,36.180634,Concept,Y,
间隙,59,0.005393,7.740777,36.175696,Parameter,Y,
升降,59,0.00765,7.025648,36.10486,Concept,Y,升降（力/运动）
等效,59,0.005737,4.520163,35.853737,Concept,Y,
模糊,58,0.010492,9.521397,35.755287,Concept,Y,
常量,59,0.00484,3.268938,35.728346,Parameter,Y,
分系统,59,0.0066,2.779566,35.679937,Concept,Y,
闭环,58,0.013719,8.558266,35.659942,ControlMethod,Y,闭环控制
椭球,58,0.003434,8.301115,35.631142,Concept,Y,
扑翼飞行器,58,0.0,7.71687,35.571687,Aircraft,Y,
发动机推力,58,0.0,7.353774,35.535377,Parameter,Y,
质心运动,58,0.0,7.287723,35.528772,Concept,Y,
尾部,58,0.007923,5.565183,35.358895,Structure,Y,
联动,58,0.005653,3.832326,35.184928,ControlMethod,Y,联动控制
优化算法,57,0.0,8.567184,35.056718,ControlMethod,Y,
坐标系分量,58,0.0,2.215266,35.021527,Parameter,Y,
传递函数,57,0.003131,8.109632,35.011903,Concept,Y,
展长,57,0.016234,6.500971,34.854967,Parameter,Y,翼展
驱动变体,57,0.0,6.48273,34.848273,Mechanism,Y,
安全性,57,0.007503,5.534265,34.755677,Performance,Y,
记忆合金,56,0.016794,11.39027,34.744065,Concept,Y,形状记忆合金
连接件,57,0.007809,4.54941,34.657284,Structure,Y,
航天器飞行,57,0.0,3.531288,34.553129,Mission,Y,
机翼变体,57,0.0,3.461114,34.546111,Mechanism,Y,机翼变形
峰值,56,0.00866,8.921355,34.494734,Performance,Y,
椭圆轨道,56,0.0,8.169613,34.416961,Mission,Y,
飞机气动布局,56,0.0,7.520594,34.352059,Performance,Y,
不确定性,56,0.027197,7.187869,34.326946,Concept,Y,
使用载荷,56,0.0,5.227915,34.122792,Performance,Y,载荷
衰减,55,0.004749,10.66125,34.06755,Performance,Y,
板材,56,0.010516,4.558843,34.059039,Structure,Y,
刚性,56,0.018067,4.422451,34.047665,Performance,Y,
变体飞机,56,0.0,3.26276,33.926276,Aircraft,Y,
前翼,56,0.011093,2.642468,33.867575,Structure,Y,
随机变量,55,0.011238,8.524262,33.855798,Parameter,Y,
起飞重量,55,0.0,8.516819,33.851682,Performance,Y,
基座,55,0.006226,7.628984,33.764766,Structure,Y,
金属材料,55,0.009222,7.398323,33.742599,Concept,Y,
气动力驱动,55,0.0,7.287723,33.728772,Mechanism,Y,
动态特性,55,0.0,7.188664,33.718866,Performance,Y,
法向力,55,0.005051,5.470755,33.548591,Performance,Y,
舱体,55,0.005648,4.168255,33.41852,Structure,Y,
连接方式,54,0.0,7.105716,33.110572,Structure,Y,
变化曲线,54,0.0,6.969826,33.096983,Performance,Y,
变展变体,55,0.0,0.0,33.0,Aircraft,Y,
变化率,54,0.004487,5.423544,32.943701,Parameter,Y,
燃烧,53,0.004735,11.225551,32.923976,Concept,Y,
飞行器研制,54,0.0,4.227099,32.82271,Mission,Y,
冲击损伤,53,0.0,10.226373,32.822637,Concept,Y,
无限翼展,53,0.0,9.644593,32.764459,Parameter,Y,
滚转力矩,53,0.0,9.015389,32.701539,Performance,Y,
形状记忆合金,53,0.0,8.892439,32.689244,Concept,Y,
有限元,53,0.008222,8.307019,32.633169,Concept,Y,
外形尺寸,53,0.003257,7.8636,32.587337,Parameter,Y,
运动方程组,53,0.0,7.590831,32.559083,Concept,Y,
纵向运动,53,0.0,6.87343,32.487343,Mission,Y,
舱段,53,0.006957,6.831644,32.485252,Structure,Y,
翼梁,53,0.006037,4.993901,32.301201,Structure,Y,
干涉,52,0.005105,10.608671,32.262398,Concept,Y,
薄壁,52,0.005925,9.478353,32.149613,Structure,Y,
全机,53,0.010841,3.402318,32.143484,Concept,Y,
指令,52,0.013282,9.389453,32.14293,ControlMethod,Y,
铰链力矩,52,0.0,9.25215,32.125215,Performance,Y,
回路,52,0.004336,8.687637,32.070065,Concept,Y,
喷口,52,0.005336,8.402706,32.041871,Structure,Y,
圆筒,52,0.005771,8.386558,32.040387,Structure,Y,
压力中心,52,0.0,8.331158,32.033116,Parameter,Y,
俯仰力矩系数,52,0.0,8.053048,32.005305,Parameter,Y,
升力理论,53,0.0,1.301189,31.930119,Concept,Y,
惯性矩,52,0.004908,7.028356,31.904308,Parameter,Y,
作动器,52,0.014294,6.532091,31.857497,Structure,Y,
连接分离机构,52,0.0,6.399075,31.839908,Mechanism,Y,
流区,52,0.009093,6.067098,31.809438,Concept,Y,
俯角,52,0.003399,5.451521,31.746172,Parameter,Y,
振荡,51,0.007676,11.371019,31.739405,Concept,Y,
缝隙,51,0.016087,11.250838,31.72991,Structure,Y,
热压,52,0.009448,4.393768,31.642211,Concept,Y,
光滑,51,0.013708,9.75089,31.579201,Concept,Y,光滑表面
飞行器动力学,52,0.0,2.899078,31.489908,Mission,Y,
单翼构型,51,0.0,8.805337,31.480534,Concept,Y,
单位矢量,51,0.0,8.600883,31.460088,Parameter,Y,
迎风,51,0.010396,8.021011,31.40522,Parameter,Y,迎风方向
工程应用,51,0.0,7.472162,31.347216,Concept,Y,
角动量,51,0.005628,6.882879,31.289976,Parameter,Y,
迟滞,50,0.013255,12.80322,31.284299,Concept,Y,迟滞效应
动力学特性,51,0.0,5.8923,31.18923,Performance,Y,
力学性能,51,0.005491,5.538634,31.155511,Performance,Y,
螺母,50,0.005346,10.685651,31.070169,Structure,Y,
正向,51,0.005056,4.246586,31.026175,Concept,Y,正向方向
比值,51,0.004427,4.140493,31.015377,Parameter,Y,
磁场,50,0.002672,10.064668,31.007268,Parameter,Y,
板式,51,0.005206,3.262392,30.927801,Structure,Y,板式结构
俯冲,50,0.00542,8.419329,30.843559,Mission,Y,
动压,51,0.011055,2.199874,30.823304,Parameter,Y,
传感器,50,0.006277,7.992079,30.801091,Concept,Y,
使用寿命,50,0.008321,7.697401,30.772236,Performance,Y,
设备安装,50,0.0,7.673043,30.767304,Concept,Y,
弹道坐标系,50,0.0,7.537799,30.75378,Parameter,Y,
喷气式战斗机,50,0.0,7.482304,30.74823,Aircraft,Y,
变体飞行,50,0.0,6.419395,30.64194,Mission,Y,
复合材料结构设计,50,0.0,6.365873,30.636587,Structure,Y,
折叠变体飞行器气动,51,0.0,0.0,30.6,Performance,Y,折叠变体飞行器气动特性
舱内,50,0.006175,5.757687,30.577621,Mission,Y,舱内环境
飞行器飞行动力学,50,0.0,4.792832,30.479283,Mission,Y,
动力系数,50,0.0,3.976325,30.397633,Parameter,Y,
偏心率,49,0.004127,9.454117,30.34665,Parameter,Y,
波纹,49,0.005662,8.218727,30.223571,Structure,Y,波纹结构/波纹面
飞行器变体,50,0.0,1.921387,30.192139,Mission,Y,
斜置机翼,49,0.0,7.84126,30.184126,Structure,Y,
机翼气动,50,0.0,1.787947,30.178795,Performance,Y,机翼气动特性
空间环境,49,0.0,7.477435,30.147744,Mission,Y,
飞行器总体设计,49,0.0,7.092228,30.109223,Mission,Y,
机翼机身,50,0.0,0.952392,30.095239,Structure,Y,机翼与机身
气动力矩,49,0.0,4.824309,29.882431,Parameter,Y,
重复使用运载,48,0.0,9.370443,29.737044,Concept,Y,重复使用运载系统
航道,49,0.003979,2.873265,29.68852,Mission,Y,
真实气体,48,0.010003,8.347458,29.637747,Concept,Y,真实气体模型
微型航空器,48,0.0,8.226545,29.622654,Aircraft,Y,
飞行航迹,48,0.0,6.652531,29.465253,Mission,Y,
气动中心,48,0.0,5.816119,29.381612,Performance,Y,
转角,48,0.004906,5.723243,29.373796,Parameter,Y,偏转角
飞行轨迹,48,0.0,5.577429,29.357743,Mission,Y,
入轨,48,0.005167,5.246114,29.326161,Mission,Y,
定常,48,0.00834,5.000614,29.302564,Concept,Y,定常工况
变体飞行器气动特性,48,0.0,4.95804,29.295804,Performance,Y,
蝙蝠翅膀,47,0.0,10.414914,29.241491,Concept,Y,
层流,48,0.007302,4.217421,29.223933,Concept,Y,
名义,47,0.006921,9.676554,29.169732,Parameter,Y,名义值
飞行条件,48,0.0,3.25988,29.125988,Mission,Y,
回收,47,0.014157,8.581651,29.062412,Mission,Y,飞行器回收
大气密度,47,0.0,7.86425,28.986425,Parameter,Y,
长细,47,0.007016,7.80788,28.982893,Parameter,Y,长细比
机翼处于不同位置,47,0.0,7.540019,28.954002,Structure,Y,机翼位置
零升阻力,47,0.0,7.518404,28.95184,Performance,Y,
论文,47,0.009644,7.315638,28.934457,Document,Y,
伺服,46,0.011246,13.104959,28.91387,ControlMethod,Y,伺服系统
外壳,47,0.006162,7.01204,28.903053,Structure,Y,
变构飞行器,47,0.0,6.900532,28.890053,Aircraft,Y,
偏心,47,0.003752,6.246268,28.825752,Parameter,Y,偏心距
梯形,47,0.00573,6.162853,28.818004,Concept,Y,梯形翼型
折叠机翼,47,0.0,5.264371,28.726437,Mechanism,Y,
密封圈,46,0.004925,10.976544,28.699132,Structure,Y,
航天器运动,47,0.0,4.563575,28.656358,Aircraft,Y,航天器运动学
乘员,46,0.006284,10.243722,28.626257,Concept,Y,
大地,47,0.003185,3.105182,28.511474,Concept,Y,大地坐标系
飞行器机构,47,0.0,3.037156,28.503716,Mechanism,Y,
翅膀变形,46,0.0,8.630102,28.46301,Mechanism,Y,机翼变形
风洞试验数据,46,0.0,8.441994,28.444199,Document,Y,
数据管理,46,0.004687,7.603015,28.361708,Concept,Y,
阵风,46,0.005519,7.542825,28.355938,Parameter,Y,
临近空间飞行器,46,0.0,7.462985,28.346298,Aircraft,Y,
总体参数,46,0.0,7.424348,28.342435,Parameter,Y,总体设计参数
冷却,45,0.00808,13.128574,28.315281,Mechanism,Y,冷却系统
状态空间,46,0.0,6.337053,28.233705,ControlMethod,Y,状态空间模型
太空,46,0.028075,6.113602,28.219783,Mission,Y,太空环境
