term,freq,tfidf,pmi,score,entity_type,keep,alias
默认,3,9.238325,12.695297,5.841027,Concept,Y,
翼架,4,10.695906,2.256825,5.834454,Concept,Y,
栖息,3,9.238325,12.558796,5.827377,Concept,Y,
是矢量,4,10.695906,2.167062,5.825478,Concept,Y,
其形式为,4,9.545177,5.550213,5.818575,Concept,Y,
减速,4,9.545177,5.550165,5.81857,Concept,Y,
胶粘剂,3,9.238325,12.446492,5.816147,Concept,Y,
试验设计,4,10.695906,2.054465,5.814218,Concept,Y,
年1,4,10.695906,2.045488,5.813321,Concept,Y,
黄锐,3,9.238325,12.3759,5.809087,Concept,Y,
年7,4,10.695906,2.001729,5.808945,Concept,Y,
为来流速度,4,9.545177,5.380593,5.801613,Parameter,Y,
利用公式,4,9.545177,5.336181,5.797171,Concept,Y,
只要,4,9.545177,5.327681,5.796321,Concept,Y,
降低阻力,4,9.545177,5.290733,5.792627,Concept,Y,
重力加速度,4,8.652603,7.905961,5.786377,Parameter,Y,
结构力学,4,10.695906,1.690993,5.777871,Structure,Y,
发现,4,9.545177,5.067361,5.770289,Concept,Y,
为了计算方便,4,8.652603,7.702521,5.766033,Concept,Y,
的解,4,10.695906,1.55042,5.763814,Concept,Y,
由第,4,10.695906,1.548044,5.763576,Concept,Y,
每个4片,3,9.238325,11.904727,5.76197,Concept,Y,
上海,4,9.545177,4.955557,5.759109,Concept,Y,
封面设计,4,8.652603,7.631774,5.758958,Concept,Y,
节中,4,9.545177,4.952256,5.758779,Concept,Y,
先行官,3,9.238325,11.676083,5.739106,Concept,Y,
的机翼,4,10.695906,1.284045,5.737176,Structure,Y,
由方程,4,10.695906,1.277032,5.736475,Concept,Y,
可以表示为,4,8.652603,7.402961,5.736077,Concept,Y,
的变化曲线,4,9.545177,4.720258,5.735579,Concept,Y,
零剪筋,3,9.238325,11.601335,5.731631,Concept,Y,
陈海昕,3,8.021929,15.222276,5.728806,Concept,Y,
导数,4,9.545177,4.61621,5.725174,Concept,Y,
贮箱,3,9.238325,11.509319,5.722429,Concept,Y,
风筝,3,9.238325,11.456405,5.717138,Concept,Y,
点火,4,9.545177,4.43882,5.707435,Concept,Y,
具体来说,4,8.652603,7.114009,5.707182,Concept,Y,
相比较,4,9.545177,4.427319,5.706285,Concept,Y,
自由,4,8.652603,7.09922,5.705703,Concept,Y,
徐国武,3,8.021929,14.967462,5.703325,Concept,Y,
支撑,3,9.238325,11.275737,5.699071,Concept,Y,
失速,4,8.652603,7.02929,5.69871,Concept,Y,
勹勹,3,9.238325,11.26667,5.698164,Concept,Y,
改变,4,8.652603,7.003913,5.696172,Concept,Y,
机构,4,9.545177,4.324684,5.696022,Concept,Y,
奥托,3,9.238325,11.19655,5.691152,Concept,Y,
测试,4,8.652603,6.950516,5.690833,Concept,Y,
左稀疏波,3,9.238325,11.164695,5.687967,Concept,Y,
彭小波,3,9.238325,11.164695,5.687967,Concept,Y,
指导教师评语,3,9.238325,11.149027,5.6864,Concept,Y,
经济,3,9.238325,11.129679,5.684465,Concept,Y,
玻璃纤维,3,9.238325,11.119466,5.683444,Concept,Y,
符号和缩略语说明,3,9.238325,11.118194,5.683317,Concept,Y,
狂风,3,9.238325,11.108482,5.682346,Concept,Y,
电磁阀,3,9.238325,11.078082,5.679306,Concept,Y,
超级佩刀,3,9.238325,11.059656,5.677463,Concept,Y,
镁合金,3,9.238325,11.044278,5.675925,Concept,Y,
张勇,3,9.238325,11.009283,5.672426,Concept,Y,
着色渗透,3,9.238325,10.97205,5.668702,Concept,Y,
鸭式布局,3,9.238325,10.955733,5.667071,Concept,Y,
销钉,3,9.238325,10.885128,5.66001,Concept,Y,
卸铆钉,3,9.238325,10.871493,5.658647,Concept,Y,
随着时间的推移,3,9.238325,10.870066,5.658504,Concept,Y,
双翼整体的零升攻,3,9.238325,10.868996,5.658397,Concept,Y,
导出,4,9.545177,3.92208,5.655761,Concept,Y,
陈烈民,3,8.021929,14.459316,5.65251,Concept,Y,
年代中期,3,9.238325,10.805284,5.652026,Concept,Y,
耐腐蚀,3,9.238325,10.789125,5.65041,Concept,Y,
太阳电磁辐射,3,9.238325,10.768819,5.648379,Concept,Y,
双折叠翼变体的新概念,3,9.238325,10.730423,5.64454,Mechanism,Y,
随着智能材料,4,8.021929,8.372516,5.64383,Concept,Y,
包括式星,3,9.238325,10.684215,5.639919,Concept,Y,
年代初开始,3,9.238325,10.676239,5.639121,Concept,Y,
扰流片,3,9.238325,10.671341,5.638632,Concept,Y,
解得,4,9.545177,3.731872,5.63674,Concept,Y,
坐标系及变换,3,9.238325,10.648285,5.636326,Concept,Y,
很大,4,8.652603,6.368765,5.632657,Concept,Y,
方程为,4,9.545177,3.679388,5.631492,Concept,Y,
公路运输,3,9.238325,10.57842,5.629339,Concept,Y,
自动铺层技术及设备,3,9.238325,10.567098,5.628207,Concept,Y,
构成,4,9.545177,3.62044,5.625597,Concept,Y,
球冠钝度风,3,9.238325,10.523519,5.623849,Concept,Y,
受载两边支支,3,9.238325,10.487772,5.620275,Concept,Y,
拉伸,3,9.238325,10.485809,5.620078,Concept,Y,
一致,4,8.652603,6.207187,5.6165,Concept,Y,
鸟类,3,9.238325,10.41468,5.612965,Concept,Y,
和0,4,10.695906,-3.826271,5.608772,Concept,Y,
在3,4,10.695906,-1.271062,5.608772,Concept,Y,
在5,4,10.695906,-1.223518,5.608772,Concept,Y,
翼型1,4,10.695906,-1.707565,5.608772,Structure,Y,
均匀分散,3,9.238325,10.364798,5.607977,Concept,Y,
跑距离,3,9.238325,10.353033,5.606801,Concept,Y,
从立椭圆一圆一横椭圆,3,9.238325,10.350045,5.606502,Concept,Y,
的关系式,4,9.545177,3.395151,5.603068,Concept,Y,
升力和侧向力,5,6.158883,7.546426,5.602308,Concept,Y,
受力式口盖,3,9.238325,10.295127,5.60101,Concept,Y,
形式,4,8.652603,6.041064,5.599887,Concept,Y,
阻尼,3,9.238325,10.261083,5.597606,Concept,Y,
冲击损伤,3,9.238325,10.226381,5.594135,Concept,Y,
提前着陆,3,9.238325,10.225924,5.59409,Mission,Y,
常量,4,9.545177,3.268946,5.590448,Concept,Y,
指向,4,8.652603,5.942731,5.590054,Concept,Y,
概念设计与方案论证中的技术要求分析,3,9.238325,10.160108,5.587508,Concept,Y,
并在,4,9.545177,3.230237,5.586577,Concept,Y,
冬至,3,9.238325,10.110587,5.582556,Concept,Y,
太阳能电池板,3,9.238325,10.091474,5.580645,Concept,Y,
杨勇,3,8.021929,13.739193,5.580498,Concept,Y,
定理,4,9.545177,3.161434,5.579697,Concept,Y,
框架,3,9.238325,10.035988,5.575096,Concept,Y,
附表清单,3,9.238325,10.031853,5.574683,Concept,Y,
装拆方便,3,9.238325,10.031255,5.574623,Concept,Y,
总焓,3,9.238325,10.010462,5.572544,Concept,Y,
初样阶段,3,9.238325,10.010069,5.572504,Concept,Y,
长左右位置,3,9.238325,10.007516,5.572249,Concept,Y,
圆筒壳,3,9.238325,9.998045,5.571302,Concept,Y,
绕机身端点取矩,3,9.238325,9.974924,5.56899,Structure,Y,
第12章综合评估,3,9.238325,9.919603,5.563458,Concept,Y,
需更改外照部位显示,3,9.238325,9.876502,5.559148,Concept,Y,
二二二二,3,9.238325,9.873065,5.558804,Concept,Y,
升限下降,3,9.238325,9.866325,5.55813,Concept,Y,
太阳电池阵基枢板不提升,3,9.238325,9.866325,5.55813,Concept,Y,
较低温区,3,9.238325,9.860997,5.557597,Concept,Y,
热腔密封,3,9.238325,9.845132,5.556011,Concept,Y,
知识库,3,9.238325,9.817135,5.553211,Concept,Y,
输出事件发生,3,9.238325,9.798046,5.551302,Concept,Y,
可以证明,4,8.652603,5.544557,5.550237,Concept,Y,
而当,4,9.545177,2.838321,5.547385,Concept,Y,
关于入射,3,9.238325,9.720741,5.543571,Concept,Y,
转动铰轮盖套,3,9.238325,9.702998,5.541797,Concept,Y,
信噪比,3,9.238325,9.692077,5.540705,Concept,Y,
白色虚线,3,9.238325,9.689242,5.540422,Concept,Y,
随公转角度的变化情况,3,9.238325,9.633221,5.534819,Parameter,Y,
从图2,4,9.545177,2.711507,5.534704,Concept,Y,
并将其作为约束条件用于优化计算,3,9.238325,9.576236,5.529121,Concept,Y,
国防特色教材,3,9.238325,9.568834,5.528381,Concept,Y,
普通高等教育航天类规划教材,3,9.238325,9.568834,5.528381,ControlMethod,Y,
规划教材,3,9.238325,9.568834,5.528381,ControlMethod,Y,
初始缺陷,3,9.238325,9.53676,5.525173,Concept,Y,
导弹与航天运载技术,3,9.238325,9.520576,5.523555,Concept,Y,
线性累积损伤理论,3,9.238325,9.519317,5.523429,Concept,Y,
操作损伤等,3,9.238325,9.500142,5.521512,Concept,Y,
工业和信息化部,3,9.238325,9.493119,5.520809,Concept,Y,
直匀流,3,9.238325,9.467389,5.518236,Concept,Y,
短程轨道,3,9.238325,9.463548,5.517852,Concept,Y,
且有,4,9.545177,2.532906,5.516844,Concept,Y,
充分验证了单,3,9.238325,9.446891,5.516186,Concept,Y,
王小军,3,8.021929,13.083449,5.514924,Concept,Y,
故障树分析,3,9.238325,9.43141,5.514638,Concept,Y,
各列水平数相同的正交表,3,9.238325,9.418048,5.513302,Concept,Y,
如表5,4,8.652603,5.174285,5.513209,Concept,Y,
折返螺栓连接,3,9.238325,9.405584,5.512056,Concept,Y,
有时,4,9.545177,2.477249,5.511278,Concept,Y,
使翼面处于受力平衡状态,3,9.238325,9.364295,5.507927,Structure,Y,
燕子,3,9.238325,9.327581,5.504255,Concept,Y,
反射分子单位时间,3,9.238325,9.317573,5.503255,Concept,Y,
留空时间,3,9.238325,9.317573,5.503255,Concept,Y,
从表中可以看出,3,9.238325,9.275857,5.499083,Concept,Y,
传统的结构设计方法,3,9.238325,9.226038,5.494101,Structure,Y,
刘文法,3,9.238325,9.226038,5.494101,Concept,Y,
近地点幅角,3,9.238325,9.215462,5.493044,Concept,Y,
一样,4,8.652603,4.970259,5.492807,Concept,Y,
通常情况下,4,8.652603,4.963264,5.492107,Concept,Y,
高压气瓶,3,9.238325,9.204624,5.49196,Concept,Y,
动压,4,9.545177,2.199881,5.483541,Concept,Y,
个数量级左右,3,9.238325,9.059961,5.477494,Concept,Y,
椭球壳,3,9.238325,9.041312,5.475629,Concept,Y,
人机接口,3,9.238325,9.022782,5.473776,Concept,Y,
未学习的模型预测控制,3,9.238325,8.992292,5.470727,ControlMethod,Y,
共轭梯度法,3,9.238325,8.98503,5.47,Concept,Y,
下洗延迟,3,9.238325,8.954355,5.466933,Concept,Y,
空间位置坐标,3,9.238325,8.926079,5.464105,Concept,Y,
跨声速,3,9.238325,8.911582,5.462656,Concept,Y,
执行动作,3,9.238325,8.901332,5.461631,Concept,Y,
二次曲线接近于矩形,3,9.238325,8.892446,5.460742,Concept,Y,
双弧形,3,9.238325,8.892446,5.460742,Concept,Y,
形状记忆合金,3,9.238325,8.892446,5.460742,Concept,Y,
儒科夫斯基对称翼型,3,9.238325,8.877846,5.459282,Structure,Y,
右稀疏波类型,3,9.238325,8.877846,5.459282,Concept,Y,
自由度动力学模型,3,9.238325,8.877846,5.459282,Concept,Y,
沃特,3,9.238325,8.856617,5.457159,Concept,Y,
复合材料设计流程,3,9.238325,8.854895,5.456987,Concept,Y,
轨轴谱摆动方程,3,9.238325,8.854895,5.456987,Concept,Y,
夜鹰,3,8.021929,12.495181,5.456097,Concept,Y,
刘伟,3,8.021929,12.456742,5.452253,Concept,Y,
巡航升阻比,3,9.238325,8.792267,5.450724,Performance,Y,
零升迎角,3,9.238325,8.78689,5.450186,Concept,Y,
措施,3,8.021929,12.413296,5.447908,Concept,Y,
转动角速度方向与,3,9.238325,8.745315,5.446029,Parameter,Y,
铺层,3,9.238325,8.74289,5.445786,Concept,Y,
为后掠角,4,9.545177,1.813778,5.444931,Concept,Y,
理想弹道,3,9.238325,8.716585,5.443156,Concept,Y,
辅助梁,3,9.238325,8.714812,5.442979,Concept,Y,
第一个数字,3,9.238325,8.699982,5.441496,Concept,Y,
航空科学技术,3,9.238325,8.699,5.441397,Concept,Y,
外来物质,3,9.238325,8.696815,5.441179,Concept,Y,
李锋,3,8.021929,12.331014,5.43968,Concept,Y,
较高温区,3,9.238325,8.638605,5.435358,Concept,Y,
失速攻角的变化情况与图,3,9.238325,8.629366,5.434434,Parameter,Y,
常规布局典型机种及其三面图,3,9.238325,8.629366,5.434434,Concept,Y,
气动力学杂志,3,9.238325,8.61517,5.433014,Performance,Y,
气动力驱动的单,3,9.238325,8.61517,5.433014,Mechanism,Y,
铆钉,3,8.021929,12.254884,5.432067,Concept,Y,
全机结构重量,3,9.238325,8.60089,5.431586,Structure,Y,
减轻重量,3,9.238325,8.60089,5.431586,Concept,Y,
坐标方向速度分量,3,9.238325,8.60089,5.431586,Parameter,Y,
活动机翼内侧端面的变形量,3,9.238325,8.60089,5.431586,Mechanism,Y,
燃油重量,3,9.238325,8.60089,5.431586,Concept,Y,
球面三角形,3,9.238325,8.584324,5.42993,Concept,Y,
真实气体效应,3,9.238325,8.559096,5.427407,Concept,Y,
的存在,4,9.545177,1.633836,5.426937,Concept,Y,
由数据的可靠性要求确定,3,9.238325,8.521837,5.423681,Concept,Y,
线性变参数控制,3,9.238325,8.506865,5.422184,ControlMethod,Y,
大量试验表明,3,9.238325,8.490443,5.420542,Concept,Y,
及容积利用率,3,9.238325,8.462439,5.417741,Concept,Y,
当飞机处于双翼构型时,3,9.238325,8.451688,5.416666,Aircraft,Y,
压力系数公式,3,9.238325,8.442308,5.415728,Concept,Y,
后缘增升装置形式,3,9.238325,8.442308,5.415728,Concept,Y,
需用过载,3,9.238325,8.431579,5.414655,Concept,Y,
响应面方法,3,9.238325,8.420536,5.413551,Concept,Y,
的出现,4,9.545177,1.487238,5.412277,Concept,Y,
最高温区,3,9.238325,8.39637,5.411134,Concept,Y,
仪器舱,3,9.238325,8.379791,5.409476,Concept,Y,
有控飞行动力学,3,9.238325,8.373369,5.408834,Mission,Y,
膨胀波关系,3,9.238325,8.373179,5.408815,Concept,Y,
波音707,3,9.238325,8.338337,5.405331,Concept,Y,
波音737,3,9.238325,8.338337,5.405331,Concept,Y,
和图3,4,9.545177,1.408413,5.404395,Concept,Y,
如算法9,3,9.238325,8.326357,5.404133,ControlMethod,Y,
双折叠翼变体飞行器的应用场景和飞行剖面,3,9.238325,8.291181,5.400615,Mechanism,Y,
地物线截面,3,9.238325,8.291181,5.400615,Concept,Y,
垂直于轨道平面,3,9.238325,8.291181,5.400615,Concept,Y,
内侧外侧,9,0.0,0.0,5.4,Concept,Y,
飞机设计手册总编委会,9,0.0,0.0,5.4,Aircraft,Y,
弹道偏角,3,9.238325,8.260906,5.397588,Concept,Y,
扫描,3,8.021929,11.902922,5.396871,Concept,Y,
第一个脉冲由,3,9.238325,8.251255,5.396623,Concept,Y,
每个4件,3,9.238325,8.24708,5.396205,Concept,Y,
升力式再入航天器,3,9.238325,8.226552,5.394153,Aircraft,Y,
上升,4,8.652603,3.973884,5.393169,Concept,Y,
变体过程中与时变极点,3,9.238325,8.216142,5.393112,Aircraft,Y,
奥氏体应变,3,9.238325,8.216142,5.393112,Concept,Y,
逆向相变,3,9.238325,8.216142,5.393112,Concept,Y,
涡流发生器,3,9.238325,8.180748,5.389572,Concept,Y,
双折叠翼变体的气动特性研究,3,9.238325,8.172428,5.38874,Mechanism,Y,
加筋壳,3,9.238325,8.156133,5.387111,Concept,Y,
一一一下翼面,3,9.238325,8.146433,5.386141,Structure,Y,
应采取的主要技术措施,3,9.238325,8.144058,5.385903,Concept,Y,
弹性模量,3,9.238325,8.131405,5.384638,Concept,Y,
偏航力矩静导数,3,9.238325,8.109639,5.382461,Concept,Y,
升力因数,3,9.238325,8.109639,5.382461,Concept,Y,
对应的荷载系数,3,9.238325,8.109639,5.382461,Concept,Y,
滚转力矩静导数,3,9.238325,8.109639,5.382461,Concept,Y,
目标函数,3,9.238325,8.109639,5.382461,Concept,Y,
航天飞机的再入飞行参数,3,9.238325,8.109639,5.382461,Mission,Y,
航天飞机飞行稳定性,3,9.238325,8.106957,5.382193,Performance,Y,
是否由工序已验证,3,9.238325,8.106641,5.382162,Concept,Y,
可以实现如下技术特点,3,9.238325,8.096902,5.381188,Concept,Y,
如机翼,4,9.545177,1.170695,5.380623,Structure,Y,
膨胀波方法,3,9.238325,8.086117,5.380109,Concept,Y,
结构中可以是以毛坯形式供制造工,3,9.238325,8.084276,5.379925,Structure,Y,
大黄蜂,3,9.238325,8.075406,5.379038,Concept,Y,
巡航升力系数,3,9.238325,8.073626,5.37886,Mission,Y,
下面,4,8.652603,3.824355,5.378216,Concept,Y,
相对阻尼系数,3,9.238325,8.002724,5.37177,Concept,Y,
对于基本外形,3,9.238325,7.984934,5.369991,Concept,Y,
刚度矩阵,3,9.238325,7.960361,5.367534,Concept,Y,
此项工作的主要内容有,3,9.238325,7.958331,5.367331,Concept,Y,
考虑式,4,9.545177,1.035344,5.367088,Concept,Y,
现在,4,8.652603,3.688248,5.364606,Concept,Y,
参数学习算法,3,9.238325,7.927748,5.364272,ControlMethod,Y,
双折叠翼变体飞行器的几何外形设计,3,9.238325,7.910218,5.362519,Mechanism,Y,
重页的结构与设计,3,9.238325,7.910218,5.362519,Structure,Y,
面向制造的设计,3,9.238325,7.910218,5.362519,Concept,Y,
储箱的长度,3,9.238325,7.905961,5.362093,Concept,Y,
坐标方向扰动速度,3,9.238325,7.905961,5.362093,Parameter,Y,
度攻角下变体过程中飞机的压力分布变化情况,3,9.238325,7.905961,5.362093,Parameter,Y,
攻角振动幅度,3,9.238325,7.905961,5.362093,Parameter,Y,
涂层厚度,3,9.238325,7.905961,5.362093,Concept,Y,
试验次序,3,9.238325,7.904727,5.36197,Concept,Y,
零部件验收,3,8.021929,11.549565,5.361535,Concept,Y,
克鲁格襟翼,3,9.238325,7.898983,5.361396,Concept,Y,
左小翼,3,9.238325,7.898983,5.361396,Concept,Y,
简单前缘襟翼,3,9.238325,7.898983,5.361396,Concept,Y,
较链式子翼,3,9.238325,7.898983,5.361396,Concept,Y,
半硬壳式结构,3,9.238325,7.892718,5.360769,Structure,Y,
压紧与释放机构,3,9.238325,7.892718,5.360769,Concept,Y,
对日定位机构,3,9.238325,7.892718,5.360769,Concept,Y,
杆系式结构,3,9.238325,7.892718,5.360769,Structure,Y,
板式结构,3,9.238325,7.892718,5.360769,Structure,Y,
满意解,3,9.238325,7.880505,5.359548,Concept,Y,
概念,3,8.021929,11.520012,5.35858,Concept,Y,
航天飞机气动布局设计,3,9.238325,7.854167,5.356914,Performance,Y,
的概念,4,8.652603,3.605605,5.356342,Concept,Y,
以下长期使用,3,9.238325,7.8125,5.352747,Concept,Y,
重复使用,3,9.238325,7.809749,5.352472,Concept,Y,
硬壳式结构,3,9.238325,7.805724,5.35207,Structure,Y,
折叠构型,3,9.238325,7.78924,5.350421,Mechanism,Y,
贪婪法,3,9.238325,7.785466,5.350044,Concept,Y,
活动机翼和固定机翼,3,9.238325,7.761479,5.347645,Structure,Y,
挂架,3,9.238325,7.746973,5.346195,Concept,Y,
其它项,3,9.238325,7.744457,5.345943,Concept,Y,
连杆长度,3,9.238325,7.736036,5.345101,Concept,Y,
可变前掠机翼,3,9.238325,7.729058,5.344403,Structure,Y,
耐磨性,3,9.238325,7.728445,5.344342,Concept,Y,
变体过程中,3,9.238325,7.72765,5.344262,Aircraft,Y,
伸缩机翼,3,9.238325,7.723896,5.343887,Structure,Y,
当副翼偏转时,3,9.238325,7.714722,5.34297,Concept,Y,
太阳神,3,9.238325,7.711402,5.342638,Concept,Y,
为了方便,3,9.238325,7.702521,5.341749,Concept,Y,
为安全起见,3,9.238325,7.702521,5.341749,Concept,Y,
为期望的可行性概率,3,9.238325,7.702521,5.341749,Concept,Y,
为设计基准的单,3,9.238325,7.702521,5.341749,Concept,Y,
相当于绝对约束为,3,9.238325,7.702521,5.341749,Concept,Y,
轴的单位矢量分别视为,3,9.238325,7.702521,5.341749,Concept,Y,
健性性,3,9.238325,7.691919,5.340689,Concept,Y,
损伤容限设计,3,9.238325,7.691895,5.340687,Concept,Y,
形非线性变化,3,9.238325,7.670054,5.338503,Concept,Y,
处理,3,9.238325,7.649661,5.336464,Concept,Y,
防锈铝,3,8.021929,11.289391,5.335518,Concept,Y,
在常值径向加速度,3,9.238325,7.640049,5.335502,Parameter,Y,
在强度和变形试验中,3,9.238325,7.640049,5.335502,Mechanism,Y,
在选择导引方法时,3,9.238325,7.640049,5.335502,Concept,Y,
代入到式,3,9.238325,7.634953,5.334993,Concept,Y,
桥条,3,9.238325,7.629593,5.334457,Concept,Y,
以及式,4,9.545177,0.679096,5.331463,Concept,Y,
反之亦然,3,8.021929,11.24847,5.331426,Concept,Y,
工艺补偿,3,9.238325,7.584993,5.329997,Concept,Y,
展向位置,3,9.238325,7.579659,5.329463,Concept,Y,
欧洲,3,7.158883,13.816559,5.329321,Concept,Y,
变体完成后,3,9.238325,7.577255,5.329223,Aircraft,Y,
飞行器机构及其设计,3,9.238325,7.570246,5.328522,Mission,Y,
飞行控制一体化设计技术,3,9.238325,7.570246,5.328522,ControlMethod,Y,
钉钉,3,9.238325,7.550708,5.326568,Concept,Y,
平板所受法向力,3,9.238325,7.546426,5.32614,Concept,Y,
残余应力,3,9.238325,7.546426,5.32614,Concept,Y,
燃料轴向力,3,9.238325,7.546426,5.32614,Concept,Y,
宇宙线,3,9.238325,7.544852,5.325983,Concept,Y,
重力波,3,9.238325,7.542258,5.325723,Concept,Y,
对千亚声速飞机,3,9.238325,7.540027,5.3255,Aircraft,Y,
无人机为原准机,3,9.238325,7.540027,5.3255,Aircraft,Y,
机械加工,3,9.238325,7.540027,5.3255,Concept,Y,
机械加工圆筒结构,3,9.238325,7.540027,5.3255,Structure,Y,
失稳,3,9.238325,7.537882,5.325286,Concept,Y,
弹道坐标系,3,9.238325,7.537806,5.325278,Concept,Y,
密封胶,3,9.238325,7.527628,5.32426,Concept,Y,
位移,3,9.238325,7.521972,5.323695,Concept,Y,
模态分析,3,9.238325,7.513481,5.322845,Concept,Y,
可操作性,3,9.238325,7.51194,5.322691,Concept,Y,
地空导弹,3,9.238325,7.496479,5.321145,Concept,Y,
参照图8,3,9.238325,7.489415,5.320439,Concept,Y,
极点3和极点4,3,9.238325,7.481525,5.31965,Concept,Y,
最大升阻比,3,9.238325,7.46747,5.318244,Performance,Y,
任玉新,3,8.021929,11.097998,5.316379,Concept,Y,
体操翼,3,9.238325,7.439551,5.315452,Concept,Y,
原准机,3,9.238325,7.430402,5.314538,Concept,Y,
双折叠翼变体飞行,3,9.238325,7.395826,5.31108,Mechanism,Y,
上机翼弦长大于下机,3,9.238325,7.388023,5.3103,Structure,Y,
航天飞机热防护,3,9.238325,7.376501,5.309148,Aircraft,Y,
上机翼弯度大于下机,3,9.238325,7.370102,5.308508,Structure,Y,
上机翼弯度小于下机,3,9.238325,7.370102,5.308508,Structure,Y,
下机翼弦长大于上机,3,9.238325,7.370102,5.308508,Structure,Y,
轴之间的角度,3,9.238325,7.353921,5.30689,Parameter,Y,
美国国家航空航天局,3,8.021929,10.996375,5.306216,Concept,Y,
动力激励源,3,9.238325,7.314202,5.302918,Concept,Y,
动网格分区算法的激波装配法,3,9.238325,7.314202,5.302918,ControlMethod,Y,
风和气动扰动,3,9.238325,7.314202,5.302918,Performance,Y,
高超声速流动,3,9.238325,7.314202,5.302918,Concept,Y,
构架式结构,3,9.238325,7.307755,5.302273,Structure,Y,
以四瓦数,3,9.238325,7.289808,5.300478,Concept,Y,
协调,3,8.021929,10.932483,5.299827,Concept,Y,
为0,4,9.545177,0.277734,5.291327,Concept,Y,
结构动力分析,3,9.238325,7.198041,5.291302,Structure,Y,
双折叠翼变体飞行器概念,3,9.238325,7.181862,5.289684,Mechanism,Y,
在方案设计阶段,3,9.238325,7.154622,5.28696,Concept,Y,
质量轻,3,9.238325,7.098077,5.281305,Concept,Y,
则在变体过程中,3,9.238325,7.075496,5.279047,Aircraft,Y,
飞行器结构的功能,3,9.238325,7.073376,5.278835,Structure,Y,
计算结果,3,9.238325,7.072313,5.278729,Concept,Y,
面中转动,3,9.238325,7.068788,5.278376,Concept,Y,
螺母,3,8.021929,10.685658,5.275145,Concept,Y,
单位长度雷诺数为,3,9.238325,7.024449,5.273942,Parameter,Y,
绝对压力,3,9.238325,7.014991,5.272996,Concept,Y,
双折叠翼变体飞行器而言,3,9.238325,6.981268,5.269624,Mechanism,Y,
行时,4,8.652603,2.727408,5.268522,Concept,Y,
机动性好,3,9.238325,6.955064,5.267004,Performance,Y,
活动机,3,9.238325,6.949384,5.266436,Concept,Y,
上下翼面,3,9.238325,6.92632,5.264129,Structure,Y,
总铰链力矩,3,9.238325,6.922999,5.263797,Concept,Y,
在1,4,9.545177,-0.365869,5.263553,Concept,Y,
迎角效应,3,9.238325,6.915156,5.263013,Concept,Y,
对于运载火箭,3,9.238325,6.91187,5.262684,Concept,Y,
轴旋转,3,9.238325,6.904396,5.261937,Concept,Y,
和时不变极点,3,9.238325,6.873794,5.258877,Concept,Y,
建立,3,8.021929,10.50334,5.256913,Concept,Y,
也可写成,3,9.238325,6.854048,5.256902,Concept,Y,
在单翼构型下,3,9.238325,6.792052,5.250703,Concept,Y,
轴承,3,9.238325,6.759178,5.247415,Concept,Y,
和赤纬,3,9.238325,6.748263,5.246324,Concept,Y,
金属蒙皮,3,9.238325,6.715473,5.243045,Concept,Y,
层占10,3,9.238325,6.692136,5.240711,Concept,Y,
有趣的是,3,9.238325,6.691604,5.240658,Concept,Y,
厚度效应,3,9.238325,6.687263,5.240224,Concept,Y,
半径,3,8.021929,10.326302,5.239209,Concept,Y,
提出关键技术研究项目,3,8.021929,10.319034,5.238482,Concept,Y,
各舱段,3,9.238325,6.661596,5.237657,Concept,Y,
即可得,3,9.238325,6.658354,5.237333,Concept,Y,
由此说明,3,9.238325,6.651252,5.236623,Concept,Y,
在双翼构型下,3,9.238325,6.640049,5.235502,Concept,Y,
在结构优化设计中,3,9.238325,6.640049,5.235502,Structure,Y,
换言之,3,8.021929,10.286531,5.235232,Concept,Y,
安装方便,3,9.238325,6.63203,5.2347,Concept,Y,
机翼结构重量,3,9.238325,6.629882,5.234486,Structure,Y,
双翼状态,3,9.238325,6.595358,5.231033,Concept,Y,
超声,3,8.021929,10.220628,5.228642,Concept,Y,
水星号,3,8.021929,10.210033,5.227582,Concept,Y,
极点1和极点2,3,9.238325,6.544397,5.225937,Concept,Y,
降低制造成本,3,8.021929,10.193198,5.225899,Concept,Y,
具体如下,3,9.238325,6.530784,5.224576,Concept,Y,
大得多,3,9.238325,6.516438,5.223141,Concept,Y,
壁面条件,3,9.238325,6.512409,5.222738,Concept,Y,
把关系式,3,9.238325,6.512409,5.222738,Concept,Y,
静平衡,3,9.238325,6.49672,5.221169,Concept,Y,
即可写为,3,9.238325,6.480129,5.21951,Concept,Y,
噪声,3,8.021929,10.100618,5.216641,Concept,Y,
需要说明,3,9.238325,6.437389,5.215236,Concept,Y,
后缘分离,3,9.238325,6.425172,5.214015,Concept,Y,
边条翼,3,9.238325,6.420935,5.213591,Concept,Y,
模型缩放比例数为1,3,9.238325,6.415263,5.213024,Concept,Y,
初步设计和分析,3,8.021929,10.058192,5.212398,Concept,Y,
垂直,3,8.021929,10.035269,5.210106,Concept,Y,
可变布局,3,9.238325,6.37586,5.209083,Concept,Y,
动力装置变体,3,9.238325,6.367801,5.208278,Aircraft,Y,
计算入射,3,9.238325,6.35389,5.206886,Concept,Y,
壳体结构,3,9.238325,6.350045,5.206502,Structure,Y,
非定常,3,8.021929,9.959866,5.202565,Concept,Y,
为连杆长度,3,9.238325,6.287483,5.200246,Concept,Y,
代入上述,3,9.238325,6.285781,5.200076,Concept,Y,
