term,freq,tfidf,pmi,score,entity_type,keep,alias
为例,15,0.002592,7.474137,9.748191,Concept,N,
飞机飞行,16,0.0,1.415779,9.741578,Mission,N,
有效,15,0.002592,6.749607,9.675738,Concept,N,
机翼重量,16,0.0,0.414451,9.641445,Structure,N,
双翼变体,16,0.0,-1.066945,9.6,Aircraft,N,
开展折叠变体,16,0.0,0.0,9.6,Mechanism,N,
折叠变体原理,16,0.0,0.0,9.6,Mechanism,N,
机翼气动,16,0.0,-0.306617,9.6,Structure,N,
相等,15,0.002592,5.563787,9.557156,Concept,N,
近似,14,0.002419,11.159578,9.516684,Concept,N,
动力,15,0.002592,4.770641,9.477842,Concept,N,
如下,15,0.002592,4.761282,9.476906,Concept,N,
变体试验,15,0.0,4.713283,9.471328,Aircraft,N,
指导,14,0.002419,9.79282,9.380008,Concept,N,
平衡,14,0.002419,9.720772,9.372803,Concept,N,
变体概念,15,0.0,3.725774,9.372577,Aircraft,N,
耦合,14,0.002419,9.715478,9.372274,Concept,N,
分为,15,0.002592,3.440189,9.344797,Concept,N,
变体原理验证,15,0.0,3.354518,9.335452,Aircraft,N,
容积,14,0.002419,9.220458,9.322772,Concept,N,
飞行器变体过程,15,0.0,2.811416,9.281142,Mission,N,
机翼折叠变体,15,0.0,2.604276,9.260428,Mechanism,N,
工作,14,0.002419,8.558766,9.256602,Concept,N,
本章小结,14,0.0,8.481244,9.248124,Concept,N,
自由度动力学,14,0.0,8.404691,9.240469,Concept,N,
梁式,14,0.002419,8.269561,9.227682,Concept,N,
限制,14,0.002419,7.85695,9.186421,Concept,N,
平直,14,0.002419,7.813882,9.182114,Concept,N,
内侧,14,0.002419,7.801208,9.180847,Concept,N,
数值,14,0.002419,7.644586,9.165184,Concept,N,
后掠角,14,0.002419,7.620419,9.162768,Concept,N,
及其,14,0.002419,7.463107,9.147036,Concept,N,
自身,14,0.002419,7.256046,9.12633,Concept,N,
相关,14,0.002419,7.056482,9.106374,Concept,N,
补偿,13,0.002246,12.893965,9.09007,Concept,N,
大幅度,14,0.002419,6.79818,9.080544,Concept,N,
优化,14,0.002419,6.785867,9.079313,Concept,N,
确定,14,0.002419,6.772062,9.077932,Concept,N,
展弦比变展,14,0.0,6.723593,9.072359,Concept,N,
手册,13,0.002246,12.334998,9.034174,Concept,N,
成本,14,0.002419,6.303044,9.03103,Concept,N,
燃油,13,0.002246,12.09399,9.010073,Concept,N,
来自,14,0.002419,6.063401,9.007066,Concept,N,
全球无人机,15,0.0,0.0,9.0,Aircraft,N,
变体自由度,15,0.0,0.0,9.0,Aircraft,N,
机翼上下机翼,15,0.0,0.0,9.0,Structure,N,
偏航,14,0.002419,5.911241,8.99185,Concept,N,
其后,14,0.002419,5.350213,8.935747,Concept,N,
梁式机翼,14,0.0,5.272535,8.927253,Structure,N,
实际,13,0.002246,11.22154,8.922828,Concept,N,
桁架,13,0.002246,11.173843,8.918058,Concept,N,
总结,14,0.002419,5.06943,8.907669,Concept,N,
小结,14,0.002419,4.948749,8.895601,Concept,N,
传力路径,13,0.0,10.6971,8.86971,Concept,N,
安装,13,0.002246,10.643328,8.865007,Concept,N,
尾翼,14,0.002419,4.24117,8.824843,Structure,N,
公司,13,0.002246,10.228919,8.823566,Concept,N,
舰载,13,0.002246,10.119985,8.812672,Concept,N,
改善,13,0.002246,9.565611,8.757235,Concept,N,
变体飞行器变体过程,14,0.0,3.235594,8.723559,Mission,N,
检验,13,0.002246,9.082017,8.708876,Concept,N,
曲线,13,0.002246,8.888627,8.689537,Concept,N,
位置关系,13,0.0,8.624504,8.66245,Concept,N,
最优展弦比,13,0.0,8.212978,8.621298,Concept,N,
控制系统,13,0.002246,8.187099,8.619384,ControlMethod,N,
稳定,13,0.002246,7.794782,8.580152,Concept,N,
适用,13,0.002246,7.749694,8.575643,Concept,N,
机翼翼展,14,0.0,1.71675,8.571675,Structure,N,
反角,13,0.002246,7.513504,8.552024,Concept,N,
进一步开展,13,0.0,7.503796,8.55038,Concept,N,
存在,13,0.002246,7.406412,8.541315,Concept,N,
零升阻力,13,0.0,7.003701,8.50037,Concept,N,
抵消,12,0.002074,12.885403,8.489162,Concept,N,
角度变化情况,13,0.0,6.849229,8.484923,Parameter,N,
破坏,12,0.002074,12.79794,8.480416,Concept,N,
一倍,13,0.002246,6.70909,8.471583,Concept,N,
重心,13,0.002246,6.316739,8.432348,Concept,N,
活动机翼之间,13,0.0,6.315255,8.431526,Structure,N,
拉力,13,0.002246,6.244709,8.425145,Concept,N,
除了,13,0.002246,6.098157,8.41049,Concept,N,
双翼变体过程,14,0.0,0.0,8.4,Aircraft,N,
双翼零升,14,0.0,0.0,8.4,Concept,N,
双翼零升攻角,14,0.0,0.0,8.4,Parameter,N,
展弦比变展变体,14,0.0,0.0,8.4,Aircraft,N,
展弦比长航飞行器,14,0.0,0.0,8.4,Mission,N,
折叠变体原理验证,14,0.0,0.0,8.4,Mechanism,N,
机翼机身,14,0.0,0.0,8.4,Structure,N,
机翼连杆,14,0.0,-1.585549,8.4,Structure,N,
车载变体,13,0.0,5.841251,8.384125,Aircraft,N,
飞行包线,13,0.0,5.495565,8.349556,Mission,N,
一侧,13,0.002246,5.486697,8.349344,Concept,N,
文中,13,0.002246,5.343618,8.335036,Concept,N,
可能,13,0.002246,5.2581,8.326484,Concept,N,
提升,13,0.002246,5.203219,8.320996,Concept,N,
固定机翼副翼,13,0.0,4.977195,8.29772,Structure,N,
连杆构型,13,0.0,4.844223,8.284422,Concept,N,
攻角下,13,0.002246,4.828765,8.28355,Parameter,N,
结构设计,13,0.002246,4.708357,8.27151,Structure,N,
飞行器使用,13,0.0,4.703104,8.27031,Mission,N,
解决,12,0.002074,10.66103,8.266725,Concept,N,
机翼运动,13,0.0,4.604276,8.260428,Structure,N,
升力变化,13,0.0,4.484106,8.248411,Concept,N,
操稳,12,0.002074,10.438638,8.244486,Concept,N,
作动器直接,12,0.0,10.206464,8.220646,Concept,N,
卸载,12,0.002074,10.104043,8.211026,Concept,N,
除此之外,12,0.002074,10.058366,8.206459,Concept,N,
试飞,13,0.002246,3.703259,8.171,Concept,N,
两侧变体,13,0.0,3.694747,8.169475,Aircraft,N,
应用方向,12,0.0,9.600001,8.16,Concept,N,
起落架,12,0.002074,9.300441,8.130666,Concept,N,
对于机翼,13,0.0,3.303106,8.130311,Structure,N,
造成,12,0.002074,9.219521,8.122574,Concept,N,
机翼相对,13,0.0,2.849388,8.084939,Structure,N,
开始,12,0.002074,8.672579,8.06788,Concept,N,
参数拟定,12,0.0,8.334656,8.033466,Parameter,N,
柔性,12,0.002074,8.31438,8.03206,Concept,N,
组成,12,0.002074,7.841009,7.984723,Concept,N,
端面,12,0.002074,7.755476,7.97617,Concept,N,
刚度,12,0.002074,7.600534,7.960676,Concept,N,
巡航翼展,12,0.0,7.518408,7.951841,Mission,N,
机翼攻角,13,0.0,1.454528,7.945453,Structure,N,
通过折叠,13,0.0,1.1672,7.91672,Mechanism,N,
定常,12,0.002074,7.128205,7.913443,Concept,N,
中心变化,12,0.0,7.072115,7.907212,Concept,N,
发展完善,12,0.0,7.055436,7.905544,Concept,N,
整个,12,0.002074,6.919841,7.892606,Concept,N,
直接驱动,12,0.0,6.916072,7.891607,Mechanism,N,
气动中心,12,0.0,6.663723,7.866372,Performance,N,
出现,12,0.002074,6.538634,7.854485,Concept,N,
驱动折叠变体,12,0.0,6.31438,7.831438,Mechanism,N,
飞机手册,12,0.0,6.28085,7.828085,Aircraft,N,
油箱,11,0.001901,12.09399,7.809969,Concept,N,
这个,12,0.002074,6.020146,7.802637,Concept,N,
单翼双翼变体,13,0.0,0.0,7.8,Aircraft,N,
单翼双翼变体过程,13,0.0,0.0,7.8,Aircraft,N,
双翼升力斜率,13,0.0,0.0,7.8,Concept,N,
变体收益代价,13,0.0,0.0,7.8,Aircraft,N,
展弦比变展变体飞行器,13,0.0,0.0,7.8,Mission,N,
折叠变体概念,13,0.0,0.0,7.8,Mechanism,N,
机翼上下机翼处于,13,0.0,0.0,7.8,Structure,N,
机翼长大机翼,13,0.0,0.0,7.8,Structure,N,
长大机翼,13,0.0,0.0,7.8,Structure,N,
飞行器动力学,13,0.0,0.0,7.8,Mission,N,
背景,11,0.001901,11.968459,7.797416,Concept,N,
学位,12,0.002074,5.90657,7.791279,Concept,N,
一部分,12,0.002074,5.85348,7.78597,Concept,N,
初始,11,0.001901,11.69544,7.770114,Concept,N,
早期,11,0.001901,11.509027,7.751473,Concept,N,
二维双翼,12,0.0,5.388012,7.738801,Concept,N,
发动机,12,0.002074,5.013172,7.701939,Concept,N,
改变机翼,12,0.0,4.118849,7.611885,Structure,N,
平行,12,0.002074,4.030774,7.6037,Concept,N,
飞机起降,12,0.0,4.027093,7.602709,Aircraft,N,
相互干扰,11,0.0,9.16799,7.516799,Concept,N,
导致,11,0.001901,9.110478,7.511618,Concept,N,
机翼公转,12,0.0,3.101775,7.510178,Structure,N,
变体对于,12,0.0,3.015281,7.501528,Aircraft,N,
取得,11,0.001901,9.004985,7.501069,Concept,N,
平台,11,0.001901,8.849287,7.485499,Concept,N,
内容,11,0.001901,8.820067,7.482577,Concept,N,
对单,12,0.002074,2.778095,7.478432,Concept,N,
传统,11,0.001901,8.730266,7.473597,Concept,N,
翼根,12,0.002074,2.457274,7.44635,Concept,N,
锁定,11,0.001901,8.324603,7.433031,Concept,N,
本节,11,0.001901,8.177513,7.418322,Concept,N,
压力分布变化,11,0.0,7.980532,7.398053,Concept,N,
此基础,11,0.001901,7.617962,7.362366,Concept,N,
连杆长度,11,0.0,7.530948,7.353095,Concept,N,
有利于,11,0.001901,7.509574,7.351528,Concept,N,
三种,11,0.001901,7.4682,7.34739,Concept,N,
宽度,11,0.001901,7.314539,7.332024,Concept,N,
分布变化,11,0.0,7.202924,7.320292,Concept,N,
保证,11,0.001901,7.176066,7.318177,Concept,N,
驱动折叠,12,0.0,1.124555,7.312456,Mechanism,N,
重量代价,11,0.0,7.100562,7.310056,Concept,N,
作动器直接驱动,11,0.0,6.916072,7.291607,Mechanism,N,
飞行控制系统,11,0.0,6.66103,7.266103,ControlMethod,N,
腹板,10,0.001728,12.615449,7.262063,Concept,N,
产生额外,11,0.0,6.038707,7.203871,Concept,N,
不同位置机翼,12,0.0,0.0,7.2,Structure,N,
单翼变体,12,0.0,0.0,7.2,Aircraft,N,
单翼变体过程,12,0.0,0.0,7.2,Aircraft,N,
单翼构型双翼,12,0.0,0.0,7.2,Concept,N,
单翼构型双翼构型,12,0.0,0.0,7.2,Concept,N,
双翼单翼变体,12,0.0,0.0,7.2,Aircraft,N,
双翼单翼变体过程,12,0.0,0.0,7.2,Aircraft,N,
变体动力学,12,0.0,0.0,7.2,Aircraft,N,
变体飞行器动力学,12,0.0,0.0,7.2,Mission,N,
变体飞行器规律,12,0.0,0.0,7.2,Mission,N,
变展变体飞行器规律,12,0.0,0.0,7.2,Mission,N,
处于不同位置机翼,12,0.0,0.0,7.2,Structure,N,
对单折叠,12,0.0,0.0,7.2,Mechanism,N,
对单折叠变体,12,0.0,0.0,7.2,Mechanism,N,
小于机翼,12,0.0,0.0,7.2,Structure,N,
折叠变体飞行器动力学,12,0.0,0.0,7.2,Mechanism,N,
机翼折叠变体飞行器,12,0.0,0.0,7.2,Mechanism,N,
机翼活动机翼之间,12,0.0,0.0,7.2,Structure,N,
构型双翼构型,12,0.0,0.0,7.2,Concept,N,
气动力驱动折叠,12,0.0,0.0,7.2,Mechanism,N,
气动力驱动折叠变体,12,0.0,0.0,7.2,Mechanism,N,
活动机翼阻力,12,0.0,0.0,7.2,Structure,N,
现有展弦比,12,0.0,0.0,7.2,Concept,N,
翼展变化,12,0.0,0.0,7.2,Concept,N,
自转公转,12,0.0,0.0,7.2,Concept,N,
飞行器规律,12,0.0,0.0,7.2,Mission,N,
清单,11,0.001901,5.878699,7.18844,Concept,N,
阻力特性,11,0.0,5.863656,7.186366,Concept,N,
气动力变化,11,0.0,5.707869,7.170787,Performance,N,
条件,10,0.001728,11.622369,7.162755,Concept,N,
机翼内侧,11,0.0,5.557345,7.155734,Structure,N,
以内,11,0.001901,5.399109,7.140481,Concept,N,
已经,10,0.001728,11.397996,7.140318,Concept,N,
处于单翼,11,0.0,5.388012,7.138801,Concept,N,
平直机翼,11,0.0,5.388012,7.138801,Structure,N,
相应,11,0.001901,5.352073,7.135778,Concept,N,
变体飞行试验,11,0.0,5.128321,7.112832,Mission,N,
展开变体,11,0.0,5.026944,7.102694,Mechanism,N,
连杆铰链,11,0.0,4.811056,7.081106,Concept,N,
姿态,10,0.001728,10.59659,7.060177,Concept,N,
对应,11,0.001901,4.466975,7.047268,Concept,N,
具备,10,0.001728,10.275684,7.028087,Concept,N,
空中,11,0.001901,4.234766,7.024047,Concept,N,
机翼自转,11,0.0,3.94131,6.994131,Structure,N,
平面形状,10,0.0,9.913417,6.991342,Concept,N,
模块,10,0.001728,9.867481,6.987267,Concept,N,
机翼两侧,11,0.0,3.857042,6.985704,Structure,N,
学位论文,10,0.0,9.342669,6.934267,Concept,N,
控制算法,10,0.001728,9.31438,6.931956,ControlMethod,N,
航空工业,10,0.001728,9.180701,6.918589,Concept,N,
航母,10,0.001728,9.043198,6.904838,Concept,N,
布局形式,10,0.0,8.949943,6.894994,Concept,N,
零升阻力系数,10,0.0,8.791427,6.879143,Concept,N,
弯曲,10,0.001728,8.727551,6.873273,Concept,N,
典型,10,0.001728,8.647733,6.865292,Concept,N,
接近,10,0.001728,8.592763,6.859795,Concept,N,
抗扭,10,0.001728,8.584976,6.859016,Concept,N,
非线性,10,0.001728,8.31438,6.831956,Concept,N,
空气动力学特性,10,0.0,8.31438,6.831438,Performance,N,
年代,10,0.001728,8.307393,6.831258,Concept,N,
总体参数拟定,10,0.0,8.29813,6.829813,Parameter,N,
三个构型,10,0.0,8.220979,6.822098,Concept,N,
缩减,10,0.001728,8.126821,6.813201,Concept,N,
抗弯,10,0.001728,8.106063,6.811125,Concept,N,
诱导阻力系数,10,0.0,8.080527,6.808053,Concept,N,
中心变化情况,10,0.0,7.786561,6.778656,Concept,N,
气动负载,10,0.0,7.76806,6.776806,Performance,N,
机在,11,0.001901,1.75429,6.775999,Concept,N,
弯度大于,10,0.0,7.750582,6.775058,Concept,N,
弯度小于,10,0.0,7.750582,6.775058,Concept,N,
活动机翼内侧,10,0.0,7.66103,6.766103,Structure,N,
偏转角度,10,0.0,7.518072,6.751807,Parameter,N,
有助于,10,0.001728,7.487547,6.749273,Concept,N,
自转角度,10,0.0,7.113088,6.711309,Parameter,N,
气动最优,10,0.0,7.045594,6.704559,Performance,N,
支撑,9,0.001555,12.913417,6.691808,Concept,N,
使得,10,0.001728,6.628015,6.66332,Concept,N,
扩展,10,0.001728,6.540322,6.654551,Concept,N,
直接驱动变体,10,0.0,6.401339,6.640134,Mechanism,N,
困难,9,0.001555,12.357024,6.636169,Concept,N,
变化趋势,10,0.001728,6.198364,6.620355,Concept,N,
变化规律,10,0.001555,6.198364,6.620303,Concept,N,
飞机展弦比,11,0.0,0.193387,6.619339,Aircraft,N,
连杆扭转,10,0.0,6.158979,6.615898,Concept,N,
动力学折叠,11,0.0,0.0,6.6,Mechanism,N,
升力系数机翼,11,0.0,0.0,6.6,Structure,N,
变化情况看出,11,0.0,0.0,6.6,Concept,N,
基础通过,11,0.0,0.0,6.6,Concept,N,
基础通过折叠,11,0.0,0.0,6.6,Mechanism,N,
处于机翼,11,0.0,0.0,6.6,Structure,N,
引起变形,11,0.0,0.0,6.6,Mechanism,N,
情况折叠,11,0.0,0.0,6.6,Mechanism,N,
情况看出,11,0.0,0.0,6.6,Concept,N,
机翼处于机翼,11,0.0,0.0,6.6,Structure,N,
机翼相对位置,11,0.0,0.0,6.6,Structure,N,
系数机翼,11,0.0,0.0,6.6,Structure,N,
通过折叠变体,11,0.0,0.0,6.6,Mechanism,N,
阻力产生,10,0.0,5.937907,6.593791,Concept,N,
活动机翼两侧,10,0.0,5.913796,6.59138,Structure,N,
机翼弯度大于,10,0.0,5.74999,6.574999,Structure,N,
机翼弯度小于,10,0.0,5.74999,6.574999,Structure,N,
趋势,9,0.001555,11.471059,6.547573,Concept,N,
差动,10,0.001728,5.238,6.524318,Concept,N,
三个构型双翼,10,0.0,5.099636,6.509964,Concept,N,
之一,10,0.001728,5.092215,6.50974,Concept,N,
展弦比单翼,10,0.0,5.051986,6.505199,Concept,N,
飞机总体设计,10,0.0,4.98129,6.498129,Aircraft,N,
变体飞行器使用,10,0.0,4.805354,6.480535,Mission,N,
展弦比变化,10,0.0,4.710477,6.471048,Concept,N,
变体基本,10,0.0,4.586371,6.458637,Aircraft,N,
核心,9,0.001555,10.548021,6.455269,Concept,N,
验证机在,10,0.0,4.206871,6.420687,Concept,N,
完成变体,10,0.0,4.109785,6.410978,Aircraft,N,
研制,10,0.001728,4.015038,6.402022,Concept,N,
场景,9,0.001555,9.857922,6.386259,Concept,N,
应用场景,9,0.0,9.600001,6.36,Concept,N,
下降,10,0.001728,3.530603,6.353579,Concept,N,
场地,9,0.001555,9.398491,6.340316,Concept,N,
传递弯矩,9,0.0,8.545553,6.254555,Concept,N,
飞机最大,10,0.0,2.489436,6.248944,Aircraft,N,
正上方,9,0.001555,8.427233,6.24319,Concept,N,
旋转,9,0.001555,8.336966,6.234163,Concept,N,
突出,9,0.001555,8.293521,6.229819,Concept,N,
变后,10,0.001728,2.244168,6.224935,Concept,N,
每个,9,0.001555,8.111461,6.211613,Concept,N,
常规布局,9,0.0,7.926356,6.192636,Concept,N,
简化,9,0.001555,7.759872,6.176454,Concept,N,
学科总体设计,9,0.0,7.701672,6.170167,Concept,N,
答辩,8,0.001382,13.678952,6.16831,Concept,N,
矛盾,8,0.001382,13.66103,6.166518,Concept,N,
阻力对比,9,0.0,7.607758,6.160776,Concept,N,
机翼压力,10,0.0,1.604276,6.160428,Structure,N,
小幅度,9,0.001555,7.57252,6.157719,Concept,N,
整流,9,0.001555,7.550127,6.155479,Concept,N,
可行性,9,0.001555,7.420936,6.14256,Concept,N,
升力补偿,9,0.0,7.318588,6.131859,Concept,N,
边界,8,0.001382,13.219521,6.122367,Concept,N,
外形参数,9,0.0,7.206464,6.120646,Parameter,N,
uav,9,0.001555,7.08157,6.108624,Aircraft,N,
验证机从,9,0.0,7.067845,6.106785,Concept,N,
缺陷,8,0.001382,12.830955,6.08351,Concept,N,
跑道,8,0.001382,12.830955,6.08351,Concept,N,
飞机升力,10,0.0,0.677509,6.067751,Aircraft,N,
材料,8,0.001382,12.66103,6.066518,Concept,N,
极大,9,0.001555,6.546467,6.055113,Concept,N,
带有,9,0.001555,6.426077,6.043074,Concept,N,
作动器直接驱动变体,9,0.0,6.401339,6.040134,Mechanism,N,
重新,9,0.001555,6.373164,6.037783,Concept,N,
通常,9,0.001555,6.309718,6.031438,Concept,N,
连杆拉力,9,0.0,6.110616,6.011062,Concept,N,
上翼,10,0.001728,-0.006757,6.000518,Concept,N,
不变情况,10,0.0,0.0,6.0,Concept,N,
之间连杆,10,0.0,0.0,6.0,Concept,N,
产生俯仰,10,0.0,0.0,6.0,Concept,N,
产生气动力,10,0.0,0.0,6.0,Performance,N,
力矩变体,10,0.0,0.0,6.0,Aircraft,N,
动力学折叠变体,10,0.0,0.0,6.0,Mechanism,N,
升力斜率最大,10,0.0,0.0,6.0,Concept,N,
升力斜率最大升力,10,0.0,0.0,6.0,Concept,N,
升力重力,10,0.0,0.0,6.0,Concept,N,
双翼失速,10,0.0,0.0,6.0,Concept,N,
双翼最大,10,0.0,0.0,6.0,Concept,N,
双翼最大升力,10,0.0,0.0,6.0,Concept,N,
双翼最大升力系数,10,0.0,0.0,6.0,Concept,N,
变体副翼,10,0.0,0.0,6.0,Aircraft,N,
变体应用,10,0.0,0.0,6.0,Aircraft,N,
变体过程气动力,10,0.0,0.0,6.0,Performance,N,
变体过程非定常效应,10,0.0,0.0,6.0,Aircraft,N,
变体需要,10,0.0,0.0,6.0,Aircraft,N,
情况折叠变体,10,0.0,0.0,6.0,Mechanism,N,
折叠变体动力学,10,0.0,0.0,6.0,Mechanism,N,
攻角攻角,10,0.0,0.0,6.0,Parameter,N,
斜率最大,10,0.0,0.0,6.0,Concept,N,
斜率最大升力,10,0.0,0.0,6.0,Concept,N,
最大升力系数机翼,10,0.0,0.0,6.0,Structure,N,
机翼之间连杆,10,0.0,0.0,6.0,Structure,N,
机身固定,10,0.0,0.0,6.0,Structure,N,
构型上下,10,0.0,0.0,6.0,Concept,N,
活动机翼气动,10,0.0,0.0,6.0,Structure,N,
过程气动力,10,0.0,0.0,6.0,Performance,N,
过程非定常效应,10,0.0,0.0,6.0,Concept,N,
连接布局,10,0.0,0.0,6.0,Concept,N,
连杆固定,10,0.0,0.0,6.0,Concept,N,
连杆固定机翼,10,0.0,0.0,6.0,Structure,N,
连杆最大,10,0.0,0.0,6.0,Concept,N,
零升攻角机翼,10,0.0,0.0,6.0,Structure,N,
验证折叠,10,0.0,0.0,6.0,Mechanism,N,
验证折叠变体,10,0.0,0.0,6.0,Mechanism,N,
机翼前方,9,0.0,5.74999,5.974999,Structure,N,
折叠翼尖,9,0.0,5.623429,5.962343,Mechanism,N,
变体对于飞机,9,0.0,5.597987,5.959799,Aircraft,N,
机翼位于,9,0.0,5.580065,5.958006,Structure,N,
侦察机,9,0.001555,5.460483,5.946515,Concept,N,
机翼处于单翼,9,0.0,5.388012,5.938801,Structure,N,
此后,9,0.001555,5.374259,5.937892,Concept,N,
容积侵占,8,0.0,11.223899,5.92239,Concept,N,
展向,9,0.001555,5.051284,5.905595,Concept,N,
前方,9,0.001555,5.007694,5.901236,Concept,N,
阻力变化,9,0.0,4.564689,5.856469,Concept,N,
垂直,8,0.001382,10.509027,5.851317,Concept,N,
变体带来,9,0.0,4.249336,5.824934,Aircraft,N,
干扰损失,8,0.0,10.09399,5.809399,Concept,N,
这里,8,0.001382,9.865171,5.786932,Concept,N,
飞机几何,9,0.0,3.865812,5.786581,Aircraft,N,
总的来看,8,0.001382,9.781712,5.778586,Concept,N,
中应,9,0.001555,3.555607,5.756027,Concept,N,
主要来自,8,0.0,9.519081,5.751908,Concept,N,
开口,8,0.001382,9.460171,5.746432,Concept,N,
机翼蒙皮,9,0.0,3.356348,5.735635,Structure,N,
起飞距离,8,0.0,9.300441,5.730044,Mission,N,
等于,9,0.001555,3.283882,5.728855,Concept,N,
最高点,8,0.001382,9.245993,5.725014,Concept,N,
车载变体试验,8,0.0,9.082017,5.708202,Aircraft,N,
逐步,8,0.001382,8.975049,5.69792,Concept,N,
而言,8,0.001382,8.941536,5.694568,Concept,N,
转动惯量,8,0.001382,8.715478,5.671963,Concept,N,
机从,9,0.001555,2.696878,5.670154,Concept,N,
部件,8,0.001382,8.656584,5.666073,Concept,N,
位于机翼,9,0.0,2.604276,5.660428,Structure,N,
滚转力矩,8,0.0,8.441913,5.644191,Concept,N,
巡航升阻,8,0.0,8.371524,5.637152,Mission,N,
速度包线,8,0.0,8.360635,5.636064,Parameter,N,
推重比,8,0.001382,8.226093,5.623024,Concept,N,
机翼产生,9,0.0,2.211958,5.621196,Structure,N,
效率,8,0.001382,8.148437,5.615258,Performance,N,
大于机翼,9,0.0,2.144844,5.614484,Structure,N,
平面参数,8,0.0,8.09399,5.609399,Parameter,N,
三组,8,0.001382,8.010934,5.601508,Concept,N,
安全性,8,0.001382,7.992452,5.59966,Concept,N,
气动效率,8,0.0,7.920063,5.592006,Performance,N,
巡航升力系数,8,0.0,7.894972,5.589497,Mission,N,
视角,8,0.001382,7.86037,5.586452,Concept,N,
升力阻力特性,8,0.0,7.82263,5.582263,Concept,N,
选择,7,0.00121,13.678952,5.568258,Concept,N,
包含连杆,8,0.0,7.618411,5.561841,Concept,N,
俯仰力矩变化,8,0.0,7.573567,5.557357,Concept,N,
充分,8,0.001382,7.487153,5.54913,Concept,N,
副翼偏转角度,8,0.0,7.486659,5.548666,Parameter,N,
插图,8,0.001382,7.467307,5.547145,Concept,N,
插图清单,8,0.0,7.463662,5.546366,Concept,N,
上下机翼弯度,8,0.0,7.348804,5.53488,Structure,N,
地面,8,0.001382,7.318412,5.532256,Concept,N,
原理验证机从,8,0.0,7.166409,5.516641,Concept,N,
双翼升力阻力对比,8,0.0,7.052513,5.505251,Concept,N,
现有变展,8,0.0,7.025749,5.502575,Concept,N,
较差,8,0.001382,6.887138,5.489129,Concept,N,
详细,7,0.00121,12.763841,5.476747,Concept,N,
气动舵面,8,0.0,6.750138,5.475014,Structure,N,
升力阻力对比,8,0.0,6.6971,5.46971,Concept,N,
难以,8,0.001382,6.688139,5.469229,Concept,N,
机翼位置,9,0.0,0.52746,5.452746,Structure,N,
数据,8,0.001382,6.399109,5.440326,Concept,N,
失速攻角变化,8,0.0,6.269561,5.426956,Parameter,N,
移动,8,0.001382,6.215632,5.421978,Concept,N,
折叠翼变,8,0.0,6.104542,5.410454,Mechanism,N,
构建,8,0.001382,6.033294,5.403744,Concept,N,
升力分布,8,0.0,6.033294,5.403329,Concept,N,
付出代价,9,0.0,0.0,5.4,Concept,N,
偏转产生气动力,9,0.0,0.0,5.4,Performance,N,
偏转机翼,9,0.0,0.0,5.4,Structure,N,
升力斜率机翼,9,0.0,0.0,5.4,Structure,N,
双翼压力,9,0.0,0.0,5.4,Concept,N,
双翼压力分布,9,0.0,0.0,5.4,Concept,N,
双翼折叠,9,0.0,0.0,5.4,Mechanism,N,
变体双翼,9,0.0,0.0,5.4,Aircraft,N,
变体变体,9,0.0,0.0,5.4,Aircraft,N,
变体过程升力,9,0.0,0.0,5.4,Aircraft,N,
变体过程连杆,9,0.0,0.0,5.4,Aircraft,N,
基础通过折叠变体,9,0.0,0.0,5.4,Mechanism,N,
失速攻角机翼,9,0.0,0.0,5.4,Structure,N,
形成折叠,9,0.0,0.0,5.4,Mechanism,N,
情况变体,9,0.0,0.0,5.4,Aircraft,N,
折叠变体飞行器使用,9,0.0,0.0,5.4,Mechanism,N,
斜率最大升力系数,9,0.0,0.0,5.4,Concept,N,
斜率机翼,9,0.0,0.0,5.4,Structure,N,
机翼根比,9,0.0,0.0,5.4,Structure,N,
构型上下机翼,9,0.0,0.0,5.4,Structure,N,
气动影响,9,0.0,0.0,5.4,Performance,N,
稳定性影响,9,0.0,0.0,5.4,Performance,N,
过程升力,9,0.0,0.0,5.4,Concept,N,
过程连杆,9,0.0,0.0,5.4,Concept,N,
连杆变体,9,0.0,0.0,5.4,Aircraft,N,
重量变体,9,0.0,0.0,5.4,Aircraft,N,
飞机变体包线,9,0.0,0.0,5.4,Aircraft,N,
飞机机翼,9,0.0,-2.415315,5.4,Structure,N,
公式,8,0.001382,5.919064,5.392321,Concept,N,
变体开始,8,0.0,5.886766,5.388677,Aircraft,N,
巡航升力,8,0.0,5.839119,5.383912,Mission,N,
产生弯矩,8,0.0,5.531747,5.353175,Concept,N,
机翼正上方,8,0.0,5.527597,5.35276,Structure,N,
双翼布局气动,8,0.0,5.446132,5.344613,Performance,N,
力矩变化,8,0.0,5.421564,5.342156,Concept,N,
两侧副翼,8,0.0,5.388012,5.338801,Concept,N,
活动机翼处于单翼,8,0.0,5.388012,5.338801,Structure,N,
连杆构型双翼,8,0.0,5.388012,5.338801,Concept,N,
更大,8,0.001382,5.376542,5.338069,Concept,N,
碳纤维,7,0.00121,11.328455,5.333208,Concept,N,
基本飞行,8,0.0,5.187443,5.318744,Mission,N,
气动特性影响,8,0.0,5.132058,5.313206,Performance,N,
飞机几何外形,8,0.0,4.922396,5.29224,Aircraft,N,
活动机翼公转,8,0.0,4.573567,5.257357,Structure,N,
其他变体,8,0.0,4.427335,5.242733,Aircraft,N,
承受,7,0.00121,10.390383,5.239401,Concept,N,
向上,8,0.001382,4.31333,5.231748,Concept,N,
